source_id,bp_rp,phot_g_mean_mag,parallax,source_ids,chi2
6687646370618676864,2.1314044,7.208655,1.9434919429831257,6.6876463706186772E18,100.6
6690326120974202880,1.2164927,8.691658,2.1984375796196405,6.6903261209742029E18,2254.0
6689091816093766912,0.71445656,8.592779,6.6101683980460315,6.6890918160937667E18,266.9
6689706511812574976,1.2284889,9.129719,2.6583603598517063,6.6897065118125752E18,74.07
6689128168693020288,0.76718235,10.050206,5.120840394868513,6.6891281686930207E18,306.7
6687839369269400192,0.5379009,9.810503,3.1693915935581485,6.6878393692694006E18,291.5
6687839369269400960,1.2118301,19.065277,-0.4279786546586108,6.6878393692694006E18,291.5
6688489867833600896,0.99493694,11.152083,7.021942685069948,6.688489867833601E18,324.8
6690041553622067328,0.31263065,6.5663853,10.819906952512444,6.6900415536220672E18,99.51
2955521447699111040,1.3308439,8.821227,2.9247920032455226,2.9555214476991109E18,2548.0
2953469926506276352,1.3597646,7.227473,1.1591407627745436,2.9534699265062764E18,218.4
2954200075246036352,0.59489346,8.612376,0.6558011946207827,2.9542000752460365E18,212.4
2953856993256590080,1.1338415,8.666928,7.389385994138017,2.9538569932565903E18,49.18
2955689088860415488,1.848402,6.401865,2.2878435917746507,2.9556890888604155E18,363.1
2953491336921391744,0.1068058,10.211994,1.5853804856557356,2.9534913369213916E18,1802.0
2953492333353825024,0.07928848,7.7574506,5.1277615757186235,2.9534923333538253E18,321.7
2955793095790310656,0.11966801,9.239911,3.2317266871360175,2.9557930957903104E18,5978.0
2955949020283342976,1.1358781,8.06191,4.350707507245553,2.9559490202833428E18,2661.0
6690907208575405056,0.64433384,7.9591217,12.05369854327489,6.6909072085754051E18,190.7
2956076494913325440,1.4843683,6.982769,2.4775158096635894,2.9560764949133256E18,359.9
2956096934659880448,0.4638796,9.868057,2.540451991783198,2.9560969346598804E18,48.94
2956158683407446528,1.1944723,8.039082,2.3216283731234566,2.9561586834074465E18,460.9
2956240322145482624,0.54955435,7.0148797,9.00370458913067,2.9562403221454828E18,122.6
2956428750950841856,1.382575,6.030032,4.991765655410166,2.9564287509508419E18,6056.0
2956859141033383296,0.23753262,7.4762917,3.6063443224426024,2.9568591410333834E18,409.9
2953672481463907840,-0.060537815,7.9530907,1.9667496716724642,2.9536724814639078E18,48.76
2957078734121549952,1.2378845,9.260798,1.8718985525824807,2.9570787341215498E18,491.5
2953709967938737664,0.12844992,8.096209,6.216868503502243,2.9537099679387377E18,1803.0
2957313273695507200,0.052069664,8.416516,1.2033791890203078,2.9573132736955075E18,953.7
2957584715628769408,0.39150572,7.268231,9.694566433932037,2.9575847156287693E18,505.4
2955097792125698944,1.2400799,8.699317,2.329740777056248,2.9550977921256991E18,1781.0
2957611168329410176,1.0341702,9.27665,15.000022122625957,2.95761116832941E18,635.7
2955199600030253952,2.1969361,8.194474,0.737893380480822,2.9551996000302541E18,31.52
2955204960150116352,0.6763382,6.359919,19.69149640505379,2.9552049601501164E18,2696.0
2957833205256988928,1.1912074,7.254836,4.707459949097311,2.9578332052569887E18,1792.0
2953449967797004928,0.13448858,6.870326,0.8889654226630895,2.9534499677970048E18,55.68
5365175568811533312,0.40193033,6.517384,9.866910797960635,5.3651755688115333E18,399.3
5365410722555655808,1.7653503,6.0412383,3.2716210880272847,5.3654107225556562E18,1127.0
5365439726479664640,0.102781296,8.419226,1.938987277068752,5.3654397264796652E18,100.5
5364776274288977280,-0.058148384,7.673448,1.9387935508820364,5.3647762742889769E18,210.0
5365247243226873984,0.12731647,7.374143,4.109975733072114,5.3652472432268739E18,1377.0
5365785900841122560,0.10308647,8.847584,2.3431313565658276,5.3657859008411228E18,77.68
5365785900841123072,1.0331211,19.363491,0.12814252841527884,5.3657859008411228E18,77.68
5365848435566162560,0.9286051,14.167776,0.6711192220790406,5.3658484355661629E18,466.0
5365848435566162688,1.1504116,16.779337,0.41587842483084825,5.3658484355661629E18,466.0
5365848435566163072,0.80662537,8.420731,9.516992259804159,5.3658484355661629E18,466.0
5876063990349306240,1.3409057,8.566499,2.6957771753895017,5.8760639903493059E18,516.3
4122627133396482944,,16.168123,,4.1226271333964831E18,281.4
4122627133396483200,,19.430336,,4.1226271333964831E18,281.4
4122627133396483328,0.3225975,9.278416,1.4484541602164782,4.1226271333964831E18,281.4
5915947159652959616,0.6434326,8.788037,4.398016323183723,5.9159471596529592E18,2622.0
5915846142021968128,0.047678947,7.232958,4.442715894394956,5.9158461420219679E18,51.98
5915732583086675712,0.78918076,9.4524765,11.545816963765608,5.915732583086676E18,140.5
5915627231817862656,0.688159,8.592349,10.514204135639984,5.9156272318178632E18,352.6
5915628503126166528,1.1399922,8.533729,2.0139692166246994,5.9156285031261665E18,162.3
5915876412945335552,0.47463942,6.9001684,16.82599280213049,5.9158764129453353E18,79.84
5916000829565804032,0.4983425,8.808536,6.737561081169752,5.9160008295658045E18,209.3
5916059206742072704,-0.112773895,6.7877574,1.872223864243667,5.9160592067420723E18,30.53
2044385504984017664,1.4208336,6.772847,3.606180500627874,2.04438550498401766E18,35.63
5916065494590234112,,18.029247,,5.9160654945902346E18,29.32
5916065494590234368,0.30840874,6.8013563,14.751322287053823,5.9160654945902346E18,29.32
2044158898205624448,0.58387184,8.224069,5.9610455411223455,2.04415889820562432E18,98.71
2044418039355374976,0.25050926,8.284378,4.549781842275391,2.0444180393553751E18,506.8
5916078001535767296,1.1468601,8.946552,1.882781141355451,5.9160780015357676E18,628.6
2044433265020336640,-0.14411879,7.292481,2.5911980205676644,2.04443326502033664E18,35.8
2044658871083958912,0.5521908,10.747489,1.9467032577203318,2.04465887108395878E18,127.6
2044559124741775872,2.074912,7.907253,1.0733773885409115,2.04455912474177587E18,1487.0
2044288988480314240,1.5378056,8.923362,34.75205194306545,2.04428898848031437E18,54.98
2044037818792467456,-0.15697336,6.363594,2.0968989094681394,2.04403781879246746E18,375.2
5199453327976387328,0.41661835,7.4962487,4.435051547668616,5.1994533279763876E18,73.12
5199508990752123008,0.3323264,8.014095,8.005536577970183,5.1995089907521229E18,50.4
5199508990752123392,3.0763206,17.263636,7.900225011425818,5.1995089907521229E18,50.4
2044794660772346496,0.5705042,10.123965,1.627047620008214,2.04479466077234637E18,247.4
5199030565755419008,0.33482838,8.853091,5.127709435087188,5.1990305657554186E18,7433.0
2044805140492814336,0.57274294,6.597447,7.86391700481115,2.04480514049281434E18,15680.0
5199770777598476800,0.35879803,6.3428597,15.79853408212196,5.1997707775984763E18,4329.0
5199271461880548608,0.3402109,7.7663565,7.796355820905023,5.1992714618805484E18,4855.0
5200404302457027968,0.41159534,8.907496,5.430985352334593,5.2004043024570276E18,113.0
5199411237296792320,0.22427559,8.973029,2.892036778662325,5.1994112372967926E18,273.2
5201397917368594560,0.80450964,7.804686,3.2833262614261067,5.2013979173685944E18,157.2
3135421650453405440,0.78107023,7.1430597,14.204607187598908,3.1354216504534057E18,162.1
3136010782525582848,0.31252766,7.314461,5.195410731288182,3.1360107825255828E18,31.99
3135094270864664832,0.8244753,9.27833,8.680563154892013,3.1350942708646646E18,4009.0
3136977596845661952,0.70433474,6.896284,17.547807018583477,3.1369775968456622E18,9749.0
3135185977006943488,1.5358887,9.810437,0.6743042759594778,3.1351859770069432E18,107.1
3135878458875603840,-0.08731079,8.541384,0.5550872478528195,3.135878458875604E18,30.69
3137294909029165440,0.008392334,8.673928,1.6166652124980245,3.1372949090291656E18,208.1
3137557520510541056,0.496027,9.132396,4.729241627033273,3.1375575205105408E18,71.56
5252170821755346688,1.1899738,9.668902,20.5599124359965,5.2521708217553469E18,52.22
5252107943430676864,0.024419308,7.0439587,6.915822587680586,5.2521079434306765E18,3419.0
5252255484150883712,1.4639158,9.369488,37.70643716796367,5.2522554841508833E18,87.58
5869249629538506112,0.85505724,8.409318,6.6897712879073525,5.8692496295385057E18,1273.0
5869314947406649088,0.650846,8.284197,4.562464170623352,5.8693149474066493E18,298.9
5869474548409857024,-0.18620491,4.471185,8.882440963980791,5.869474548409857E18,2558.0
5869433660284801664,0.25714016,8.662036,2.0808728632833393,5.869433660284802E18,1852.0
5869353292829311232,0.8315859,9.111196,4.57081663231816,5.869353292829311E18,46.07
5869355594956596736,0.7265558,9.1293125,4.290556245627755,5.8693555949565972E18,7145.0
994831699837435008,1.3011513,9.156615,1.5365628330130485,9.9483169983743501E17,915.9
992093537927451392,3.2137508,6.309277,2.0905439517696984,9.9209353792745139E17,334.5
992150575093658752,0.1414814,9.702328,1.4842431212116425,9.9215057509365875E17,30.36
995037549029892864,0.29750776,8.107337,5.22975578985243,9.9503754902989286E17,69.11
992243415106142080,1.2981992,7.802778,1.929685687707234,9.9224341510614208E17,116.3
996291267163762176,1.2800097,7.9706817,4.644466148859553,9.9629126716376218E17,136.5
993476513100266752,1.1400166,9.550341,18.464181816829555,9.9347651310026675E17,13430.0
992435451683384320,0.6035409,7.14634,12.873868466441877,9.9243545168338432E17,1337.0
992469330385395072,1.1491051,6.699879,5.823864840827931,9.9246933038539507E17,3154.0
993606981322291328,0.4884472,8.996824,3.6244178547793275,9.9360698132229133E17,290.6
992596216603259008,1.1101398,8.849641,4.265636713362015,9.9259621660325901E17,111.8
993785102207794432,1.2817411,8.474106,2.8301059298276408,9.9378510220779443E17,29.93
993802110278174592,0.6452942,8.512717,8.718091637792357,9.9380211027817459E17,29.15
991361744218944896,0.59317684,8.87502,7.001934989999109,9.913617442189449E17,414.7
992760907125462144,1.049191,7.8223815,3.21766418633778,9.9276090712546214E17,104.6
996699392135677952,0.94953203,8.370596,1.780188492705622,9.9669939213567795E17,301.4
993939957254960512,0.6084604,7.9913287,8.527008274863592,9.9393995725496051E17,1396.0
992846497233341440,0.5153494,8.783948,3.793940401956313,9.9284649723334144E17,1323.0
994202607387667712,0.771245,7.333565,5.877189141159325,9.9420260738766771E17,1081.0
995806416895172096,1.3355751,8.468451,2.7918062269949657,9.958064168951721E17,361.3
993026129945334016,1.1786633,7.4166536,5.293853684821824,9.9302612994533402E17,747.2
995824146520121728,0.1510272,7.686803,4.948021280140056,9.9582414652012173E17,2890.0
993062482549039360,0.5739808,6.8549185,7.601462795048694,9.9306248254903936E17,17100.0
995919941470509440,0.9942894,9.379444,10.261019269168138,9.9591994147050944E17,1141.0
994583618229659136,0.36181164,8.190872,2.6169271469147097,9.9458361822965914E17,544.4
994585099994534528,1.2568269,7.7651076,1.6174267268923703,9.9458509999453453E17,284.0
997152253487209088,1.1927047,7.6666574,2.720117536730977,9.9715225348720909E17,42.28
997222755373940992,1.3096457,7.510594,4.093624263258521,9.9722275537394099E17,202.6
6730514301774439296,1.1083817,6.056011,8.888216916307371,6.7305143017744394E18,79.04
6730295052281482240,0.75953007,9.18248,4.8925116212863164,6.7302950522814822E18,6523.0
997510831716803456,1.5812588,6.9695864,2.880228382579621,9.9751083171680346E17,109.7
6730667133882975360,0.7887902,7.878163,13.675504083232767,6.7306671338829752E18,2215.0
6730347107286096896,0.5209074,9.42927,4.445271633234109,6.7303471072860969E18,40.31
6730347107286097152,1.2684135,15.221002,0.08829682969996787,6.7303471072860969E18,40.31
6730759011817912320,1.0620928,7.7138214,38.06534557437838,6.7307590118179123E18,201.7
6730764715540788352,-0.18290472,5.3207335,6.8427348917625075,6.7307647155407882E18,421.5
6730822302462393088,0.012007713,6.414788,6.171206131794008,6.7308223024623933E18,242.3
6730853810342681472,0.5487628,4.764698,31.808376429661376,6.7308538103426816E18,254.3
6730949055537923584,1.2398643,6.179317,6.898602844457337,6.7309490555379241E18,161.8
6709878766312642944,0.80650616,10.061889,9.444046668136274,6.7098787663126426E18,431.0
6709500435541107456,1.1094093,8.108945,2.4237199540838863,6.7095004355411077E18,832.7
1971547596983970048,1.1688957,6.097374,3.2136760423883235,1.97154759698397005E18,178.7
1971292377159777152,0.7923012,8.46144,12.268311949322817,1.97129237715977728E18,551.0
1971292377159777280,1.9853706,12.98447,12.1111946908821,1.97129237715977728E18,551.0
1971678374459605120,0.027290344,9.075477,1.4709128354560357,1.97167837445960499E18,126.0
133174364481209216,0.7529721,7.8809624,11.86050041047531,1.33174364481209216E17,1160.0
133237414600685184,0.79830074,7.8552914,10.491458783967055,1.33237414600685184E17,887.2
124075523507852800,0.4311571,8.871967,5.543979467048006,1.240755235078528E17,293.4
124109853182380672,1.7032728,6.7355347,3.5060247115465693,1.24109853182380672E17,59.15
125744071059580672,1.2945409,6.401094,1.5118164426975362,1.25744071059580672E17,184.8
130878034445997184,1.5549312,8.714591,1.3610826729785432,1.30878034445997184E17,40.85
124177679306458752,1.3374062,7.161832,4.7526218653087575,1.24177679306458752E17,254.0
125820586283986816,1.0991812,9.430309,21.51004324903806,1.25820586283986816E17,1944.0
128548268090428800,1.1307039,8.812713,5.151120432603113,1.285482680904288E17,51.71
131238914778140032,1.3677721,9.112452,2.3889066356687314,1.31238914778140032E17,985.9
133707455824439296,0.26171875,7.3856297,6.722264210957531,1.33707455824439296E17,595.6
133783523987211136,1.3932643,7.615345,3.9036901659663825,1.33783523987211136E17,86.52
131473694870545152,0.45792294,8.465695,7.408260398192872,1.31473694870545152E17,73030.0
129071536841058688,0.72894,8.767473,11.63518965794031,1.29071536841058688E17,36.0
133986628696034176,0.6255002,8.181694,12.7574869246522,1.33986628696034176E17,2597.0
126253935216105216,0.32847643,8.157148,3.9189534405806525,1.26253935216105216E17,552.1
134040917082923776,1.0890088,7.3358192,3.236959821145878,1.34040917082923776E17,124.6
131731289828969216,0.48389578,7.3851895,10.811660326427653,1.31731289828969216E17,262.1
124834190828049408,1.2305183,7.2267613,4.532941129169877,1.24834190828049408E17,102.0
131915423666991232,1.5877132,6.57956,3.6732256175863536,1.31915423666991232E17,133.4
126660204762419456,1.1648059,8.325483,7.608382917645747,1.26660204762419456E17,222.0
132084233061385344,1.1717649,7.8718863,3.2589113427384784,1.32084233061385344E17,2347.0
125081890181312768,1.1847687,5.709326,8.673086089143077,1.25081890181312768E17,178.2
132371961511017856,0.8431177,8.057304,18.185443580160523,1.32371961511017856E17,429.3
129788418422803968,0.06561613,7.4537964,4.7989176096570345,1.29788418422803968E17,1907.0
132437451172234112,1.5534091,7.0434937,2.477708988765932,1.32437451172234112E17,709.1
125253173477436544,0.6144419,9.232687,4.467681913323768,1.25253173477436544E17,454.8
125355118820537600,0.90651894,11.301013,7.56629824329496,1.253551188205376E17,2244.0
134859606571748992,0.58734035,7.5119424,8.697173166492128,1.34859606571748992E17,9844.0
127590151081475200,0.38693523,8.567426,5.095446822597152,1.275901510814752E17,39.77
130173900330982016,1.2449756,6.6338735,24.100293233186548,1.30173900330982016E17,3760.0
132862000099189504,1.376378,8.370167,1.9189371542354239,1.32862000099189504E17,284.2
127668800522788992,0.58584785,7.241298,10.662126687436524,1.27668800522788992E17,68.97
125490942867036672,1.235424,7.847134,2.374490833276758,1.25490942867036672E17,66.51
135039063187620864,2.2552881,4.4736915,4.807457703836091,1.35039063187620864E17,46.8
133055170548650752,1.2991052,7.402676,5.322455971125329,1.33055170548650752E17,4409.0
125587218853717120,-0.031061172,5.7880163,8.939505369492846,1.2558721885371712E17,341.0
130378821810076800,0.10764074,7.677836,4.901527066516162,1.303788218100768E17,1330.0
130503066622145792,0.0471735,6.568374,8.302660484319144,1.30503066622145792E17,55.07
123818512665200896,1.2005706,6.9758954,5.898536858769342,1.23818512665200896E17,930.9
123865108766374656,0.50900507,8.265734,3.368854341547202,1.23865108766374656E17,34.92
5916126650614002944,1.5054402,8.168828,1.9606551387327222,5.9161266506140027E18,359.8
5916566287786924416,0.8712735,8.514829,12.815169123585804,5.916566287786924E18,37.71
5916270897112923392,0.6331277,7.904585,4.124312306876983,5.9162708971129231E18,164.9
5916427371360157056,1.0025768,8.871186,6.560770845263426,5.9164273713601567E18,3252.0
5916439225470957824,1.3208127,8.531191,2.6395522363424515,5.9164392254709576E18,1718.0
5916444551230478720,1.9170265,18.882637,0.2802463418528937,5.9164445512304783E18,720.1
5916444551230478848,2.5526803,4.961723,1.8119466369961301,5.9164445512304783E18,720.1
5847013243801353984,1.2714233,8.704058,3.183022459331405,5.8470132438013542E18,123.3
5847136354745321600,2.0919602,4.9404006,3.3831289281641235,5.8471363547453215E18,273.2
5847061278717937280,1.2835884,19.958933,0.24266554956365596,5.8470612787179377E18,2819.0
5847061278717937920,1.1910772,16.04785,0.35857024016776073,5.8470612787179377E18,2819.0
5847061278717938176,0.8903599,9.035478,12.443812062228437,5.8470612787179377E18,2819.0
2960150563451395328,0.55351734,7.311344,4.4671061346512735,2.9601505634513951E18,695.6
2962920233242807168,0.38231754,8.499891,6.248330767630668,2.9629202332428073E18,3834.0
2960561059245715968,0.1294856,5.573591,16.997499248253376,2.960561059245716E18,67.73
2963026164315978752,0.038578033,9.244232,1.789832074157953,2.9630261643159788E18,1117.0
2960717808372607872,1.4503446,7.885257,1.2370993946324322,2.960717808372608E18,46.71
2966437536579372416,0.56321144,8.879147,4.225300761140201,2.9664375365793725E18,55.72
2960779793340441344,2.5529337,16.518068,5.209772867833864,2.9607797933404416E18,317.8
2960779793340441856,0.68082905,8.4420395,5.24081546430051,2.9607797933404416E18,317.8
2960848512816931200,0.594398,7.492743,13.825428932508382,2.9608485128169313E18,315.3
2965050330864681088,1.2999496,8.881778,1.348814633694385,2.965050330864681E18,390.7
2960883628470038400,1.6631947,8.734858,41.485177812896254,2.9608836284700385E18,1901.0
2963374846940486784,0.5991206,7.5830574,16.421152594155647,2.9633748469404867E18,9340.0
2966560716241173760,0.15120983,7.301646,4.146594309931145,2.9665607162411735E18,34.58
2961050444999581184,1.3707786,5.3782454,7.648099616637816,2.9610504449995812E18,2858.0
2965200856577774464,1.4173789,7.85005,2.1476424409861257,2.9652008565777746E18,1005.0
2961129231879292672,0.39604378,8.353938,5.293405027141756,2.9611292318792929E18,61.26
2966646924825261184,1.3069978,7.27204,2.286945203571113,2.9666469248252611E18,70.19
2965324659014475904,-0.12310743,6.8945155,4.863361901001539,2.9653246590144758E18,782.2
2965324689074821376,0.13547182,8.093951,5.052022360039106,2.9653246890748211E18,621.0
2965332699193320576,1.2876339,6.8469768,5.544402663143192,2.9653326991933204E18,33.17
2961362500143103104,1.1918283,6.887416,5.362347176089439,2.961362500143103E18,4412.0
2963822073295191808,1.0780964,8.384746,2.620671472118797,2.9638220732951921E18,2195.0
2961562611259838464,0.66631985,10.323356,4.228615520610718,2.9615626112598385E18,71.85
2961562611259838720,1.1882071,7.143123,4.209145466413924,2.9615626112598385E18,71.85
2958948969040101888,0.75010014,8.695591,8.404000130131147,2.9589489690401019E18,194.2
2966916099015660928,1.4201221,10.938239,14.692974224555245,2.9669160990156611E18,40.92
2959010404252920576,1.1888785,7.7754965,3.452816972460887,2.9590104042529208E18,533.2
2965591118781661440,0.101685524,8.636559,1.8395616354132562,2.9655911187816612E18,573.7
2965603728808809216,0.41140747,8.428041,6.26901301496816,2.9656037288088095E18,1387.0
2967141533259094400,0.5829096,7.595758,13.35592944353326,2.9671415332590945E18,124.5
2965794528435787776,1.1829486,7.9919977,3.1698885102785557,2.9657945284357878E18,3468.0
2962017980872979200,0.6153598,8.149647,3.8310372189150605,2.9620179808729795E18,59.71
2964186797619609472,0.73440075,8.4768,14.972681763254604,2.9641867976196096E18,8709.0
2959696224630830080,1.084477,7.693002,1.6019667021593846,2.9596962246308301E18,505.9
2962193318618221056,1.595602,8.8545265,48.96547579780371,2.9621933186182211E18,383.5
2962212521412699264,-0.04202366,4.71341,7.822349465520583,2.9622125214126991E18,2164.0
2964347846012228864,0.5167575,7.71987,9.497125792978784,2.9643478460122286E18,8397.0
2962325637970190720,0.5357342,7.8703604,5.268188543265272,2.9623256379701908E18,408.5
2960033534181856768,0.43004036,8.268721,3.1171106919540765,2.9600335341818568E18,138.6
2966129192287164544,0.5338068,8.239295,2.293203571084297,2.9661291922871644E18,120.9
2962546605447869184,1.5497768,2.6534927,15.599908298075055,2.9625466054478694E18,275.3
2967647480406750336,-0.016457558,8.085319,3.1228013007895226,2.9676474804067502E18,85.3
2968097043228517120,1.0872264,2.627176,20.869734045876413,2.9680970432285174E18,35.07
2968211736031900288,1.3245564,7.201192,5.340254519604145,2.9682117360319002E18,82.87
5202374077535590016,0.2768836,7.9182754,7.118269436440514,5.2023740775355904E18,50.8
5203768052120598528,1.3432808,16.791111,1.0339305210089746,5.2037680521205985E18,12440.0
5203768052120598656,0.98783875,15.377919,0.6692622651516322,5.2037680521205985E18,12440.0
5203768052120598784,0.8977556,9.125362,15.721606582171862,5.2037680521205985E18,12440.0
5203103947098397056,0.5169754,8.491703,5.092389567200485,5.2031039470983967E18,107.2
5201784945460884224,0.11511183,6.462066,3.9543582312749974,5.2017849454608845E18,1542.0
5202473136661078656,0.8991146,9.66919,6.415783480734605,5.202473136661079E18,61.67
5203898550407467776,1.2722187,7.5884385,3.82198607168756,5.203898550407468E18,5474.0
5203285607034812416,0.8279443,8.187064,14.787673148467789,5.2032856070348124E18,42.23
5203334054265960832,0.6768732,9.377169,6.4868549502943615,5.2033340542659604E18,3320.0
5201593286842587776,0.4709258,8.196342,4.140379931575383,5.2015932868425882E18,52.87
5202949328275439872,0.877203,10.011362,7.143984317288251,5.2029493282754396E18,1309.0
3325820883581121664,1.6791954,11.336258,0.49252007050533697,3.3258208835811215E18,116.0
3325947980251013760,-0.010912418,6.4535604,4.565037320396508,3.3259479802510136E18,46.55
3325357886104683008,1.2818727,9.398882,1.225479778483383,3.325357886104683E18,64.38
3324706116226617856,1.6107764,6.160045,0.6760645893129111,3.3247061162266179E18,64.09
3325416155923495552,0.102365494,7.5631204,5.148581649645832,3.3254161559234954E18,177.2
5795467485840161792,2.4284625,5.588379,2.8828793081244144,5.7954674858401618E18,632.2
5795592585338721152,0.9418917,9.0449,15.739701532423068,5.7955925853387213E18,527.2
3032247465037233792,0.25626373,7.011905,4.419830943332071,3.0322474650372337E18,386.2
3032054981781572736,-6.7710876E-4,7.7700686,0.8040908708644718,3.0320549817815726E18,296.6
4111191074245477504,1.1651478,9.792739,1.2588924102566845,4.1111910742454774E18,59.33
4111149395881722496,0.6917629,9.951014,3.377258134599974,4.1111493958817224E18,1583.0
5869559829289963264,1.2760892,7.7581406,3.865210491526322,5.8695598292899635E18,52.11
5869657101678482176,0.38536167,10.387138,1.334304362031712,5.8696571016784824E18,32.62
5869519112995956992,1.4033852,8.099251,4.981214800705422,5.8695191129959567E18,5714.0
6691115226725317120,0.5529833,6.458912,22.05796048909767,6.6911152267253166E18,189.8
6691193566928966528,0.8037205,7.1917214,15.543766836867695,6.6911935669289667E18,213.7
6691193566928966912,0.9328213,16.596897,0.2839106638924666,6.6911935669289667E18,213.7
6691908902322269568,1.0126095,11.702708,0.4084314044310784,6.6919089023222692E18,28.93
6693711173677976192,1.4674759,7.597445,3.1157588258727964,6.6937111736779766E18,1105.0
6692774321051730304,0.75572777,8.656242,7.536269160680372,6.6927743210517299E18,1186.0
6692813972189928576,0.5757122,9.082786,2.5904106987627356,6.6928139721899284E18,353.8
6693822774108630016,3.3583016,7.6307325,1.4855853788466835,6.69382277410863E18,115.4
6692049536731485056,2.2817225,7.897896,0.9586174675682989,6.6920495367314852E18,39.15
6693043357803065856,0.70940876,9.200851,4.544564437186065,6.6930433578030653E18,81.19
6694016837911062656,0.6977396,9.74084,4.571721897054101,6.6940168379110625E18,33.8
6694016837911063040,1.0735512,17.381277,0.464943547583576,6.6940168379110625E18,33.8
6692181787364892288,1.4891586,8.785415,1.5397820436879646,6.6921817873648927E18,40.34
6693376097509087616,0.9514637,9.560005,3.00671348031899,6.6933760975090872E18,153.1
6694316111231409792,0.06517029,8.653651,4.1367110861410525,6.6943161112314102E18,376.2
6694316111231410304,0.97986984,17.128487,0.5390942062337137,6.6943161112314102E18,376.2
6691059392150532992,2.2119403,5.7512817,2.3878512166994863,6.6910593921505331E18,1009.0
6691739818049725312,0.32372046,8.022688,5.152405387435107,6.6917398180497254E18,47.52
5994631819525805952,0.6215496,8.544035,2.85630785962677,5.9946318195258061E18,40.35
5994826707951507200,1.0042338,8.114528,6.279091308788223,5.9948267079515075E18,2065.0
6694723755167635712,1.1834745,6.2023416,25.470424867569076,6.6947237551676355E18,3402.0
6694805015948519296,1.1502662,8.620712,1.7357104893989685,6.6948050159485194E18,69.78
6694946058377656576,1.2256217,7.66343,3.7686230361993314,6.6949460583776563E18,9555.0
6695118995237846528,1.2262955,8.031456,3.295133104483849,6.695118995237847E18,7629.0
6695231282863163776,-0.13292122,8.062724,2.6619084173311998,6.6952312828631634E18,103.5
5994616117126132736,1.4119806,9.291204,2.3492626422294616,5.9946161171261327E18,1486.0
6731557772662430464,1.2591224,8.398778,2.7667355356801466,6.7315577726624307E18,31.12
6731000663866941696,1.5853224,7.0705647,1.4635054142244213,6.7310006638669414E18,399.9
6731007913770952832,0.67141724,9.271159,4.289557070365293,6.7310079137709527E18,1950.0
5994920063349615232,0.5984454,8.209259,5.775148567933617,5.9949200633496156E18,36.58
6731775918336919808,1.0186992,7.4931326,1.500627146258063,6.7317759183369196E18,308.4
6731084570346540288,1.653379,8.55061,1.1382015118098983,6.73108457034654E18,48.36
6731829283318235520,0.5153351,8.574817,4.782409975831354,6.7318292833182351E18,489.3
5371174298098161536,1.117662,8.395249,3.002606079201738,5.3711742980981617E18,352.4
5370885435775826048,0.22721863,8.181576,7.049344027295954,5.3708854357758259E18,1133.0
5371205153141813888,0.62083435,8.301621,6.234307253147787,5.3712051531418143E18,52.29
5370103408126115840,0.6876936,9.607618,3.9661840305300626,5.3701034081261158E18,46.04
5370103614289072128,1.1862493,7.4676285,3.9088482407194736,5.3701036142890721E18,10030.0
5370943503733310080,0.6380205,8.553187,3.8568001883730667,5.3709435037333105E18,54.16
5370943503733310208,1.1745377,15.606814,0.3507226317838357,5.3709435037333105E18,54.16
5370395706424118784,1.2172027,5.206891,16.57426592522988,5.3703957064241193E18,2648.0
5370978894261033344,0.6240206,8.751749,4.7498283154243355,5.370978894261033E18,7163.0
5370483255035398144,0.24586487,10.870669,2.3843774761182144,5.3704832550353981E18,1426.0
5371391206825970176,0.821249,8.289897,2.2211641059182625,5.3713912068259697E18,55.87
5370222361543311488,0.80057716,20.570612,-0.24140110537243897,5.3702223615433114E18,8038.0
5370222361543311744,0.17838764,7.822527,7.513479028418392,5.3702223615433114E18,8038.0
5370268918987493120,2.4003992,19.057543,2.097100088639877,5.3702689189874934E18,1286.0
5370268918987493248,1.6047769,8.68506,1.394513219928554,5.3702689189874934E18,1286.0
5371127706289715712,0.4777341,6.6234174,18.519165772682438,5.3711277062897152E18,156.0
5370589937718569344,1.744389,7.7212563,1.498503002555905,5.370589937718569E18,4471.0
19316224572460416,1.1986432,5.4983196,138.34000380964673,1.9316224572460416E16,6078.0
19352852053500672,0.16365051,7.953098,2.960895993149404,1.9352852053500672E16,245.1
19400302852196096,1.2071986,5.8909745,8.785114756194753,1.9400302852196096E16,3596.0
19625187339798144,2.2041826,11.100038,32.613214752686474,1.9625187339798144E16,5610.0
9393097771881984,0.57219315,9.961095,3.4434922869512783,9.393097771881984E15,904.9
4400932729157760,1.7012968,8.899694,1.8279485658510157,4.40093272915776E15,88.79
20168174285255424,0.08928394,7.660485,4.641355176559104,2.0168174285255424E16,3000.0
4769135981110528,0.76345444,8.897163,12.107648337896093,4.769135981110528E15,2011.0
4913343802961792,0.96019554,10.582067,2.4188264817512652,4.913343802961792E15,42.89
4959385852386304,0.061388016,8.516002,4.358814780116716,4.959385852386304E15,34.72
15168969791788416,1.1607304,9.61834,1.7234044331557898,1.5168969791788416E16,31.62
10176053130242048,0.85007954,8.642864,11.657738726717179,1.0176053130242048E16,147.4
10245940838016768,0.32030106,6.9244967,12.102751535777545,1.0245940838016768E16,48.59
20722907965561856,0.6693144,8.617862,7.13690527230344,2.0722907965561856E16,51.89
