,0
4248,0.75769556
4249,6.708892
4250,2.4577844
4251,2.3710659
4252,4.263651
4253,4.757385
4254,3.2064714
4255,1.2275103
4256,3.4276028
4257,0.59356403
4258,0.9936186
4259,5.245736
4260,2.3806105
4261,4.2482915
4262,0.44256127
4263,3.639381
4264,0.46262756
4265,14.622056
4266,0.38519844
4267,4.977857
4268,0.63712317
4269,0.6861057
4270,2.2199745
4271,1.6178684
4272,3.2529747
4273,16.663313
4274,28.136585
4275,27.912464
4276,0.6227954
4277,1.1491995
4278,3.8220882
4279,3.1665688
4280,3.2804985
4281,2.310737
4282,1.019438
4283,8.262756
4284,1.4506938
4285,0.57099503
4286,0.48903447
4287,0.54593617
4288,7.364716
4289,0.36296242
4290,2.9023027
4291,0.9816856
4292,2.556339
4293,2.1042216
4294,2.5094428
4295,1.7567304
4296,0.46517006
4297,13.314208
4298,15.899454
4299,0.235472
4300,7.6078644
4301,0.27097574
4302,8.506293
4303,8.486209
4304,0.8323818
4305,5.9646487
4306,5.3605747
4307,2.511952
4308,0.48360586
4309,0.67229635
4310,0.90963185
4311,2.258668
4312,4.70174
4313,2.5722904
4314,1.9951077
4315,12.781712
4316,1.7263218
4317,3.2107975
4318,3.7027998
4319,0.9375147
4320,3.407597
4321,26.000471
4322,1.4024692
4323,0.8326195
4324,10.497178
4325,1.6831477
4326,8.800753
4327,0.12053868
4328,2.2274005
4329,0.08440175
4330,0.7234964
4331,0.84250814
4332,61.999626
4333,0.41176504
4334,0.43028718
4335,4.81455
4336,2.1352293
4337,8.442336
4338,2.3028598
4339,1.3249109
4340,5.536785
4341,5.1489086
4342,0.8065808
4343,1.3632913
4344,3.2465541
4345,2.9644852
4346,14.413024
4347,0.9312033
4348,1.3650415
4349,14.675089
4350,2.7837574
4351,85.38278
4352,2.8634524
4353,5.161403
4354,1.8774341
4355,0.2945428
4356,25.24185
4357,2.7453506
4358,1.5029479
4359,3.0917053
4360,15.45322
4361,6.735521
4362,0.8254053
4363,1.1044943
4364,9.863477
4365,1.7630087
4366,1.0029584
4367,1.7439964
4368,2.024166
4369,1.1808949
4370,2.810841
4371,0.71310616
4372,10.396966
4373,1.1240404
4374,2.175209
4375,1.2768711
4376,5.002145
4377,1.2890598
4378,1.0346264
4379,1.8683842
4380,3.0747287
4381,5.272159
4382,2.2946553
4383,3.653275
4384,0.66140425
4385,4.06377
4386,3.9917393
4387,0.8870551
4388,2.2186084
4389,1.5670792
4390,1.7315392
4391,2.1756704
4392,5.179064
4393,0.29331073
4394,6.283827
4395,0.46864516
4396,2.236893
4397,0.84585994
4398,9.938589
4399,2.5089257
4400,1.887586
4401,4.987959
4402,3.6321437
4403,6.004487
4404,0.76072294
4405,6.385094
4406,3.2945771
4407,1.661273
4408,19.08669
4409,0.22594501
4410,2.5881093
4411,0.66315895
4412,1.4884381
4413,7.645609
4414,1.2636706
4415,0.25801063
4416,5.576955
4417,2.8539617
4418,1.6519853
4419,2.4049246
4420,3.7977726
4421,18.231203
4422,0.7004433
4423,1.8008882
4424,2.3442209
4425,1.2765298
4426,2.0496304
4427,0.8094659
4428,0.9220125
4429,6.6060834
4430,0.64677405
4431,1.1210111
4432,2.483809
4433,1.7042807
4434,2.1008155
4435,2.504435
4436,0.60319614
4437,2.1381493
4438,0.72026205
4439,4.0413013
4440,6.3349495
4441,10.325237
4442,7.8100185
4443,0.19549833
4444,8.857384
4445,109.906364
4446,4.837634
4447,1.4477912
4448,3.7939196
4449,0.5992111
4450,2.23512
4451,2.225589
4452,1.1176581
4453,1.6995686
4454,1.3862592
4455,3.746899
4456,2.1319742
4457,0.8834332
4458,4.027793
4459,0.4487622
4460,0.58973485
4461,5.9228363
4462,3.2613938
4463,2.963984
4464,1.9442607
4465,3.2995677
4466,1.8845431
4467,0.13567148
4468,6.6430287
4469,7.5156746
4470,3.1321228
4471,2.5550222
4472,3.5785637
4473,1.214314
4474,13.820849
4475,14.292956
4476,1.2507412
4477,1.1720809
4478,15.067896
4479,1.1928407
4480,0.80445427
4481,2.0512679
4482,3.661182
4483,8.903816
4484,2.284871
4485,1.0900812
4486,7.59886
4487,1.931267
4488,0.6984182
4489,10.751507
4490,0.9469312
4491,0.8488837
4492,0.9324915
4493,10.485093
4494,10.919507
4495,0.7693193
4496,1.4199874
4497,2.2197526
4498,0.799418
4499,9.255053
4500,1.3122509
4501,0.39215425
4502,2.0061529
4503,1.3676326
4504,3.1373036
4505,0.87458086
4506,3.7527173
4507,0.3987271
4508,5.9838824
4509,1.6772251
4510,1.9534248
4511,2.8528101
4512,1.8293586
4513,0.12628525
4514,1.9408376
4515,2.1986752
4516,16.9959
4517,0.59445685
4518,11.022969
4519,1.86972
4520,10.810051
4521,0.846927
4522,2.0216408
4523,2.0763779
4524,3.8588197
4525,0.33874157
4526,1.8918033
4527,3.7323825
4528,1.7839262
4529,0.42994565
4530,6.894197
4531,0.45580795
4532,4.966467
4533,1.8703945
4534,1.5907902
4535,4.3917108
4536,6.553183
4537,1.0496665
4538,1.3341508
4539,2.9535797
4540,3.0617452
4541,6.926381
4542,1.68026
4543,2.8473935
4544,9.878147
4545,0.59460896
4546,5.210034
4547,2.1445518
4548,2.2078505
4549,6.7222424
4550,1.611238
4551,0.6316052
4552,0.31573188
4553,0.3667679
4554,3.0254862
4555,0.19210255
4556,6.132935
4557,1.6545681
4558,2.3834226
4559,2.7337134
4560,6.299787
4561,1.343168
4562,34.83049
4563,9.748595
4564,2.9207342
4565,1.0556213
4566,2.016719
4567,3.91239
4568,3.6706314
4569,0.23990218
4570,11.370838
4571,3.0239427
4572,0.670568
4573,11.51135
4574,0.45523232
4575,7.6406584
4576,6.186641
4577,1.3915601
4578,3.1218731
4579,1.7949581
4580,6.3052
4581,1.0902815
4582,0.54366064
4583,0.85076797
4584,0.44241765
4585,0.19354752
4586,3.3268235
4587,6.0608263
4588,0.7340301
4589,2.3082073
4590,3.0833228
4591,10.002653
4592,2.9005373
4593,5.1736803
4594,2.1983454
4595,2.7057827
4596,1.5838068
4597,18.575336
4598,0.61810374
4599,2.8282745
4600,1.4202616
4601,0.48289847
4602,6.951073
4603,0.41483408
4604,0.41348898
4605,1.3980037
4606,1.1673042
4607,3.0689912
4608,0.80083096
4609,9.004494
4610,16.466177
4611,0.65720046
4612,10.048692
4613,4.7172217
4614,0.96758586
4615,1.9857492
4616,2.3488262
4617,4.572422
4618,1.1248766
4619,19.558916
4620,23.389254
4621,8.0907755
4622,11.6802635
4623,1.9092112
4624,30.66702
4625,1.8993455
4626,2.8690617
4627,0.31245348
4628,1.3054112
4629,0.41812035
4630,0.16720988
4631,0.80206686
4632,3.6466496
4633,10.893283
4634,2.158928
4635,1.5453506
4636,4.5738473
4637,0.1416223
4638,1.3216748
4639,6.882569
4640,8.4102955
4641,10.136923
4642,0.11328427
4643,3.8090339
4644,1.7978394
4645,1.2405468
4646,1.4680147
4647,1.772831
4648,1.412388
4649,0.86794454
4650,4.60209
4651,0.6125526
4652,0.51940113
4653,0.6606524
4654,0.4555286
4655,2.2668297
4656,3.0980647
4657,1.9893774
4658,0.32587296
4659,2.2386177
4660,3.495266
4661,8.361909
4662,7.4540915
4663,1.8261114
4664,2.1261592
4665,0.743247
4666,2.8434107
4667,1.7226335
4668,9.54879
4669,2.2416532
4670,1.2759839
4671,1.389668
4672,3.3486474
4673,3.2769833
4674,1.7501802
4675,0.5294402
4676,11.037709
4677,2.463482
4678,0.3292606
4679,12.974148
4680,0.2982056
4681,3.4370806
4682,16.305836
4683,0.75237536
4684,6.770526
4685,4.1089067
4686,1.8890971
4687,9.73224
4688,5.1924047
4689,3.3874366
4690,1.240408
4691,43.543762
4692,9.087423
4693,10.513062
4694,0.7827016
4695,1.111869
4696,1.5047761
4697,10.514059
4698,2.4528575
4699,3.0329933
4700,11.58739
4701,3.8439949
4702,1.2131848
4703,5.486118
4704,5.9914474
4705,1.2402016
4706,1.5783103
4707,0.6498454
4708,8.785918
4709,1.848492
4710,1.996782
4711,1.2347106
4712,14.749107
4713,1.2210279
4714,2.2025554
4715,2.364295
4716,32.535248
4717,6.742558
4718,1.2426437
4719,6.879063
4720,0.5218716
4721,1.391631
4722,19.945337
4723,147.45845
4724,1.9906025
4725,2.633014
4726,1.8423674
4727,9.107225
4728,3.7284722
4729,0.5554253
4730,4.7811675
4731,22.877386
4732,1.1847473
4733,0.7346081
4734,8.454358
4735,6.4276576
4736,5.1421876
4737,2.0391889
4738,1.7372888
4739,60.756454
4740,4.272746
4741,22.206047
4742,0.62598044
4743,9.739538
4744,19.127989
4745,5.6357703
4746,0.7968705
4747,0.9094417
4748,0.22057728
4749,11.261798
4750,0.66111827
4751,1.5234468
4752,7.6149545
4753,1.3753924
4754,1.7063116
4755,2.836544
4756,0.9978547
4757,1.4311724
4758,16.33757
4759,2.486421
4760,1.7324971
4761,13.720635
4762,12.08417
4763,0.20092805
4764,0.8240076
4765,0.8504216
4766,35.709743
4767,1.2385114
4768,0.8947341
4769,2.1506624
4770,13.712984
4771,2.050337
4772,6.880668
4773,22.106138
4774,1.9838829
4775,1.3878195
4776,2.0085356
4777,7.316674
4778,7.4737744
4779,1.117416
4780,12.808863
4781,2.937805
4782,1.0574534
4783,16.067463
4784,1.575124
4785,0.34191465
4786,2.0031638
4787,1.9363551
4788,2.9237485
4789,1.4698044
4790,1.488246
4791,5.188125
4792,1.6399124
4793,55.59525
4794,1.4136527
4795,1.668398
4796,8.754179
4797,1.1852258
4798,8.792446
4799,3.6836426
4800,12.444537
4801,3.1145368
4802,2.4005952
4803,2.5615542
4804,2.8374765
4805,1.5968841
4806,1.4091512
4807,4.2621646
4808,3.3856971
4809,2.01802
4810,1.8866851
4811,2.3901072
4812,0.09728623
4813,0.92923844
4814,16.323263
4815,0.9077713
4816,1.2570882
4817,7.5955825
4818,9.510838
4819,1.097141
4820,1.6414299
4821,1.9869049
4822,0.13159525
4823,1.3250674
4824,14.426105
4825,2.072476
4826,2.9614305
4827,0.18229362
4828,143.7111
4829,5.51525
4830,15.2348995
4831,16.15398
4832,2.5892644
4833,14.494598
4834,0.43853968
4835,1.837626
4836,1.2301075
4837,3.5941586
4838,1.7469553
4839,1.5508531
4840,10.661406
4841,0.39740264
4842,2.6968136
4843,2.7192075
4844,0.53222036
4845,2.5289223
4846,1.8616836
4847,0.7718419
4848,0.29941368
4849,10.153656
4850,0.5909567
4851,0.841032
4852,1.0115855
4853,2.1115873
4854,2.257945
4855,0.8365691
4856,6.6345215
4857,5.000705
4858,1.2483785
4859,0.14732541
4860,0.6754512
4861,1.6452913
4862,2.1537194
4863,57.392323
4864,3.6843934
4865,3.197613
4866,1.6201038
4867,0.48500016
4868,9.636307
4869,2.389124
4870,29.556347
4871,11.92743
4872,3.417455
4873,9.774553
4874,0.1122221
4875,12.528482
4876,1.2853647
4877,2.3948534
4878,3.629385
4879,6.8976693
4880,3.054228
4881,2.595841
4882,2.0905764
4883,3.740433
4884,5.078412
4885,26.394114
4886,4.13661
4887,0.977688
4888,0.969934
4889,20.448788
4890,1.787186
4891,9.346606
4892,11.107304
4893,2.5614307
4894,2.70969
4895,1.3167783
4896,2.1646047
4897,5.9079094
4898,1.1959319
4899,26.041378
4900,3.7877798
4901,2.3130205
4902,0.8617989
4903,7.9743824
4904,7.5107
4905,9.010497
4906,0.99133897
4907,1.4685704
4908,4.2970514
4909,1.561464
4910,0.54179275
4911,1.0260384
4912,45.74441
4913,1.1050296
4914,1.8914208
4915,2.333677
4916,1.7058252
4917,9.529573
4918,3.2897234
4919,13.74143
4920,1.3747185
4921,5.2865014
4922,2.4655385
4923,2.462059
4924,0.8589229
4925,2.4888062
4926,0.9128267
4927,1.6019136
4928,5.638788
4929,2.1876583
4930,15.188487
4931,2.713363
4932,0.771876
4933,4.8470206
4934,0.2504157
4935,4.7515235
4936,1.9113072
4937,3.3942366
4938,4.4717393
4939,9.250753
4940,1.2334533
4941,1.5650656
4942,1.5122509
4943,3.144843
4944,0.5644414
4945,1.4125215
4946,0.063409045
4947,0.66089433
4948,0.9537492
4949,0.5510029
4950,0.6643251
4951,0.54487276
4952,24.565025
4953,1.047924
4954,6.0997486
4955,3.4873354
4956,2.569064
4957,0.30086675
4958,1.2521799
4959,3.930082
4960,2.6093013
4961,6.644238
4962,0.4345326
4963,23.147408
4964,0.7450948
4965,1.201565
4966,2.3078463
4967,16.427954
4968,1.5496099
4969,1.0227422
4970,2.0987926
4971,22.722378
4972,2.4620752
4973,2.5482213
4974,2.9877584
4975,3.9492667
4976,1.1749082
4977,0.2736882
4978,3.8198469
4979,26.421972
4980,1.5313894
4981,14.584867
4982,1.3401632
4983,1.130672
4984,2.3912504
4985,1.4948188
4986,1.7529296
4987,4.1165075
4988,5.5567
4989,4.718913
4990,3.5750391
4991,4.0764866
4992,5.028786
4993,2.6639874
4994,10.012518
4995,0.11417851
4996,1.2186419
4997,10.786738
4998,10.787918
4999,2.4678442
5000,2.0710492
5001,9.892097
5002,5.5539274
5003,7.598021
5004,0.75524193
5005,0.977064
5006,2.1008055
5007,3.2110882
5008,1.0839013
5009,4.3335476
5010,1.3472751
5011,1.2003787
5012,13.88914
5013,4.5111847
5014,1.5549114
5015,18.982527
5016,3.7523558
5017,2.0148542
5018,0.30483553
5019,0.29893196
5020,18.245092
5021,2.5651445
5022,3.601554
5023,7.161844
5024,5.834858
5025,2.593829
5026,4.658061
5027,1.2034642
5028,1.0776107
5029,2.409504
5030,4.7353063
5031,1.9141427
5032,13.72798
5033,3.2725418
5034,19.702356
5035,2.5510526
5036,5.18216
5037,3.2273364
5038,0.9409017
5039,21.898321
5040,1.274978
5041,8.826644
5042,0.82667863
5043,4.1303487
5044,6.534687
5045,0.6469917
5046,11.352997
5047,2.0624833
5048,5.8631907
5049,0.8358487
5050,2.6808462
5051,2.0665674
5052,6.8807573
5053,5.1900167
5054,7.764753
5055,5.2473197
5056,2.463543
5057,2.5509639
5058,1.1211997
5059,5.3437953
5060,0.33853433
5061,5.5056953
5062,4.5318966
5063,0.9001099
5064,3.7555935
5065,7.6701064
5066,1.6392423
5067,22.565744
5068,4.054085
5069,5.5820365
5070,0.99647653
5071,1.5991285
5072,2.6253262
5073,1.6548212
5074,4.8087974
5075,1.6697204
5076,40.41631
5077,2.6538126
5078,1.1516019
5079,7.417114
5080,6.7989273
5081,0.7788832
5082,2.0898068
5083,2.079943
5084,6.4172792
5085,2.7732635
5086,5.6683435
5087,0.727652
5088,3.434251
5089,0.99734664
5090,0.1778796
5091,11.884923
5092,1.6418753
5093,0.8262472
5094,0.5798903
5095,5.234435
5096,5.6752872
5097,1.5073364
5098,130.26794
5099,0.5356602
5100,0.5940488
5101,1.4118332
5102,1.2217231
5103,5.667512
5104,1.8444756
5105,15.176881
5106,0.6484169
5107,3.5508313
5108,0.19880702
5109,6.644393
5110,13.288791
5111,2.6459446
5112,2.0898786
5113,1.2775201
5114,7.081133
5115,1.1600876
5116,16.756897
5117,0.126173
5118,6.2016234
5119,7.9357224
5120,0.6916676
5121,1.2310376
5122,4.395524
5123,30.593134
5124,0.944204
5125,0.71401024
5126,10.706341
5127,3.2326398
5128,0.66452986
5129,0.4532959
5130,16.954592
5131,1.430942
5132,0.10429312
5133,0.9958808
5134,1.802798
5135,1.4504086
5136,41.321083
5137,1.510724
5138,1.6477538
5139,1.9166867
5140,1.2845789
5141,15.150647
5142,1.358579
5143,1.331423
5144,5.586278
5145,22.06592
5146,12.385489
5147,1.0040169
5148,1.5693599
5149,4.429244
5150,15.9690895
5151,4.626358
5152,1.8590641
5153,7.748444
5154,3.0617378
5155,6.3203087
5156,1.1179786
5157,5.025039
5158,4.229474
5159,10.366755
5160,2.2140307
5161,0.6075887
5162,6.3162646
5163,0.5680693
5164,38.05985
5165,0.14046314
5166,14.075039
5167,2.53976
5168,16.816687
5169,4.8530364
5170,9.996283
5171,2.5457964
5172,1.1107897
5173,1.641207
5174,0.723373
5175,13.316316
5176,0.63105917
5177,4.748264
5178,1.0197436
5179,3.0669956
5180,0.67387986
5181,3.8715253
5182,2.8339007
5183,2.2079844
5184,33.26011
5185,1.1973774
5186,0.7232382
5187,8.183235
5188,0.8466361
5189,3.6365507
5190,8.392408
5191,2.8964272
5192,0.18849501
5193,0.5907316
5194,28.394642
5195,1.1305856
5196,3.110576
5197,0.6085898
5198,6.261405
5199,2.5118246
5200,0.72993755
5201,86.63269
5202,3.2958474
5203,0.19637471
5204,2.537504
5205,2.2004948
5206,0.36655927
5207,1.2512718
5208,0.90566033
5209,1.8397583
5210,1.8254539
5211,2.488123
5212,21.180222
5213,1.0549412
5214,3.2147121
5215,1.1130034
5216,0.84600383
5217,48.41903
5218,1.1489109
5219,2.334968
5220,6.6923337
5221,6.414134
5222,0.98414344
5223,2.242698
5224,3.7955146
5225,2.6345036
5226,2.140514
5227,4.8366995
5228,15.827453
5229,5.284314
5230,3.942817
5231,4.3387694
5232,0.968173
5233,0.12076023
5234,2.348892
5235,0.5089629
5236,19.516027
5237,0.7755063
5238,0.15243596
5239,1.8394848
5240,2.9825068
5241,2.4848843
5242,2.6290996
5243,2.0539045
5244,0.15109353
5245,0.4342922
5246,4.166285
5247,5.320199
5248,2.5610833
5249,6.281649
5250,3.5908144
5251,0.90337044
5252,7.2506404
5253,1.1025901
5254,2.259629
5255,1.4778098
5256,1.6509494
5257,24.85078
5258,1.6319689
5259,4.1567006
5260,2.4605165
5261,0.06399655
5262,3.4457614
5263,2.0822737
5264,5.118826
5265,3.4104877
5266,1.9194785
5267,2.0047777
5268,0.7031156
5269,10.854789
5270,3.9532058
5271,2.6945927
5272,4.3431764
5273,1.447362
5274,1.1749015
5275,1.554552
5276,7.2244496
5277,2.6835368
5278,3.9985154
5279,1.8188875
5280,0.7599631
5281,1.7032844
5282,1.3008779
5283,4.6456466
5284,0.2500199
5285,6.1163487
5286,3.1942701
5287,1.3537997
5288,52.565937
5289,5.035387
5290,1.5382141
5291,1.1521925
5292,3.180335
5293,0.56705934
5294,4.192327
5295,4.213938
5296,0.90248525
5297,11.180062
5298,1.7726083
5299,1.6180366
5300,3.4136147
5301,19.736235
5302,3.5093167
5303,3.7796364
5304,0.79928416
5305,1.5593674
5306,1.2513099
5307,5.9946423
5308,5.0676956
5309,0.6395311
5310,3.8610399
5311,1.1312183
5312,3.0319462
5313,2.4576094
5314,2.1712496
5315,9.508779
5316,2.0543466
5317,5.8667674
5318,9.492422
5319,1.7312896
5320,3.6232483
5321,6.3036413
5322,1.4675988
5323,1.6548682
5324,2.570914
5325,2.9701703
5326,3.6622405
5327,0.8128346
5328,1.8620454
5329,6.704865
5330,23.897865
5331,12.150778
5332,1.4263061
5333,0.4482598
5334,11.700125
5335,9.410272
5336,1.9964261
5337,2.8366306
5338,1.5192008
5339,2.5962143
5340,8.964061
5341,1.5890385
5342,1.4771625
5343,2.026008
5344,0.9710083
5345,5.890866
5346,0.3390412
5347,2.296502
5348,1.5186772
5349,1.271761
5350,1.9272211
5351,1.632587
5352,1.0454766
5353,7.7470746
5354,2.3192368
5355,1.7523602
5356,0.3603513
5357,3.6484966
5358,1.9660292
5359,3.7866666
5360,20.820293
5361,1.2056341
5362,8.441347
5363,2.1816175
5364,1.3177695
5365,0.40945277
5366,18.547636
5367,0.7118083
5368,13.67109
5369,4.790954
5370,20.522139
5371,0.25470918
5372,0.5681415
5373,21.204487
5374,1.8216321
5375,0.68728954
5376,2.7429
5377,1.774726
5378,6.338107
5379,10.806756
5380,1.5740031
5381,18.713291
5382,2.322287
5383,1.1092339
5384,5.818302
5385,4.9805803
5386,2.3590577
5387,6.653122
5388,22.276487
5389,1.3827994
5390,2.1931455
5391,2.1143136
5392,3.9484875
5393,1.1554602
5394,0.61340296
5395,0.5729248
5396,2.1973467
5397,0.9221561
5398,0.7253839
5399,0.38100088
5400,1.9760501
5401,1.5330069
5402,0.63536716
5403,30.125664
5404,4.725445
5405,3.6891098
5406,2.0019803
5407,2.1866086
5408,0.21651903
5409,1.2317224
5410,3.378765
5411,2.0685155
5412,0.49783865
5413,3.041355
5414,1.0589117
5415,0.9772349
5416,1.485651
5417,6.19058
5418,15.828333
5419,2.2219467
5420,2.5037227
5421,0.14630653
5422,2.5963824
5423,2.7193997
5424,8.226207
5425,6.440636
5426,0.89118236
5427,2.1329234
5428,2.175664
5429,3.481211
5430,1.2242112
5431,0.33927146
5432,8.394026
5433,5.200018
5434,1.2543961
5435,0.7966539
5436,2.708142
5437,7.064792
5438,0.43608016
5439,7.016282
5440,2.584011
5441,0.80097306
5442,1.6998026
5443,1.881041
5444,2.91645
5445,2.5357447
5446,1.1362355
5447,3.273523
5448,0.4001442
5449,2.0674376
5450,2.8120806
5451,2.4048765
5452,7.2881413
5453,0.46902713
5454,2.4930594
5455,2.857275
5456,1.0372957
5457,2.3435204
5458,4.828217
5459,3.4382455
5460,1.8912215
5461,0.9802214
5462,8.575863
5463,1.4109545
5464,1.054468
5465,7.8239536
5466,1.3112758
5467,5.791467
5468,7.3153667
5469,1.0718988
5470,8.308487
5471,1.6746796
5472,6.4602156
5473,12.307359
5474,3.2394905
5475,6.63259
5476,0.6673069
5477,0.5098765
5478,7.809745
5479,3.1540813
5480,6.4468675
5481,1.438155
5482,112.43964
5483,31.71312
5484,1.4074531
5485,16.913355
5486,21.866543
5487,0.68807393
5488,0.15923126
5489,2.725342
5490,6.2046685
5491,1.9414015
5492,0.12149183
5493,3.6492136
5494,6.8705854
5495,0.42123115
5496,0.19441703
5497,2.4376664
5498,7.763836
5499,14.311918
5500,10.710268
5501,0.6201766
5502,1.4811969
5503,4.395859
5504,1.7028228
5505,0.44927496
5506,1.6430058
5507,0.63296896
5508,1.5088509
5509,1.1742258
5510,2.7661264
5511,5.815515
5512,1.5260321
5513,4.3348465
5514,1.9810832
5515,3.2663457
5516,3.3014705
5517,0.6960297
5518,6.8436646
5519,11.019915
5520,0.56827104
5521,26.111029
5522,2.2142112
5523,17.267038
5524,2.165098
5525,3.1673024
5526,1.2739726
5527,1.1457819
5528,0.7884543
5529,0.5510877
5530,0.8380129
5531,5.475294
5532,2.6423874
5533,18.039753
5534,3.5324726
5535,23.09515
5536,20.127958
5537,0.90407616
5538,2.0725775
5539,2.088766
5540,5.768529
5541,4.50721
5542,2.5139
5543,1.6728133
5544,6.58061
5545,12.1940775
5546,14.982819
5547,3.0368743
5548,12.217032
5549,15.258238
5550,0.13198909
5551,1.9588156
5552,5.410294
5553,3.2394507
5554,1.0329212
5555,1.488906
5556,0.6543066
5557,1.4647199
5558,0.8310561
5559,3.269274
5560,0.8329242
5561,0.49649885
5562,2.4222872
5563,1.8313627
5564,7.3433075
5565,11.746255
5566,3.827915
5567,2.2148356
5568,0.976544
5569,15.03366
5570,2.0157304
5571,1.2111593
5572,12.555486
5573,1.2755705
5574,0.9500029
5575,4.475549
5576,11.991464
5577,2.198428
5578,12.322385
5579,1.6370889
5580,15.273205
5581,3.3106737
5582,2.0894282
5583,0.95596665
5584,2.0693166
5585,1.1439877
5586,2.9432235
5587,5.161177
5588,0.2995273
5589,6.7910566
5590,0.40340766
5591,6.32777
5592,1.7902766
5593,2.0544372
5594,1.761411
5595,2.9520094
5596,1.9759328
5597,3.8210301
5598,4.8403206
5599,4.3085737
5600,5.6094513
5601,1.8339634
5602,0.9416898
5603,0.22138816
5604,2.436925
5605,1.9443921
5606,2.4570034
5607,6.66623
5608,1.4763937
5609,6.885395
5610,18.632023
5611,1.4802909
5612,6.0552297
5613,3.1488323
5614,2.8025718
5615,1.1789538
5616,1.6295371
5617,0.6802346
5618,2.0511787
5619,4.1707582
5620,1.8988875
5621,0.6590422
5622,5.2543197
5623,0.4198189
5624,1.7621702
5625,4.6529174
5626,1.0507315
5627,2.034511
5628,0.2040321
5629,2.973789
5630,3.08712
5631,4.7670774
5632,7.8330407
5633,25.113312
5634,3.3885891
5635,0.3367327
5636,10.099004
5637,8.491009
5638,0.43250284
5639,1.1520896
5640,17.521338
5641,7.0550327
5642,1.1415753
5643,1.7298152
5644,0.19969763
5645,12.977055
5646,27.030855
5647,2.478669
5648,3.8733253
5649,2.2105153
5650,0.3507395
5651,28.593449
5652,0.7827276
5653,1.1257503
5654,4.2093434
5655,1.8657823
5656,1.9524091
5657,1.8007714
5658,2.2289963
5659,2.378571
5660,2.6671076
5661,1.7023305
5662,4.7714214
5663,1.1723427
5664,4.6322236
5665,0.53790534
5666,16.982172
5667,23.520636
5668,0.6757368
5669,2.2093365
5670,1.9822409
5671,1.5868814
5672,0.73288655
5673,9.811538
5674,3.1044338
5675,30.76338
5676,0.8942177
5677,1.3108351
5678,2.6393352
5679,0.041428477
5680,2.2248824
5681,4.132857
5682,1.7082382
5683,0.69609386
5684,1.8425629
5685,2.8242807
5686,3.1281679
5687,16.134464
5688,2.546165
5689,4.0611734
5690,4.1418204
5691,2.3494484
5692,1.1586194
5693,4.3768344
5694,56.784435
5695,0.17845917
5696,0.03224518
5697,1.4958104
5698,2.1702843
5699,7.3635635
5700,2.743949
5701,1.3668563
5702,0.96500134
5703,4.2661986
5704,2.568512
5705,1.7148665
5706,3.4449856
5707,0.58306915
5708,1.1074111
5709,0.7391783
5710,2.5394392
5711,4.7179756
5712,0.25489452
5713,3.3854122
5714,4.71744
5715,1.3290503
5716,0.8001105
5717,1.2192931
5718,3.492524
5719,1.5012099
5720,0.981965
5721,4.9145784
5722,4.9610634
5723,4.2198324
5724,1.6770626
5725,9.709952
5726,35.418804
5727,3.578102
5728,6.4294095
5729,2.4944992
5730,1.6911641
5731,0.4841661
5732,0.6012268
5733,1.8842913
5734,0.34486094
5735,0.9186764
5736,7.4266806
5737,2.2852986
5738,0.29252863
5739,4.491104
5740,3.9062064
5741,0.7810014
5742,1.030447
5743,6.7233863
5744,0.53322995
5745,4.1279244
5746,1.4993229
5747,2.4488103
5748,7.5319753
5749,1.6038797
5750,0.7081682
5751,0.9802625
5752,1.269722
5753,0.57741773
5754,1.5166051
5755,4.901826
5756,0.20130081
5757,4.932985
5758,4.4083357
5759,3.7554471
5760,5.1075673
5761,1.6104026
5762,7.5846004
5763,2.8483398
5764,0.44606274
5765,3.8687534
5766,3.6072457
5767,3.6425734
5768,11.049517
5769,0.75126106
5770,4.05772
5771,0.6978188
5772,1.4447716
5773,10.9415045
5774,9.628045
5775,1.6029458
5776,0.4181928
5777,6.45633
5778,1.6365143
5779,5.6253204
5780,0.24464367
5781,9.801277
5782,22.820948
5783,0.6963514
5784,1.816638
5785,1.905458
5786,5.20102
5787,36.396545
5788,0.47781178
5789,2.973881
5790,0.74567
5791,2.1041558
5792,1.5329584
5793,19.78876
5794,1.0178808
5795,17.391537
5796,1.5174968
5797,6.2677655
5798,8.132772
5799,1.0104951
5800,19.352827
5801,5.9017158
5802,1.6047915
5803,2.7930307
5804,2.3728895
5805,1.4634724
5806,2.0571094
5807,8.723049
5808,4.731236
5809,1.7950416
5810,7.24004
5811,1.127425
5812,1.0712634
5813,1.1002784
5814,1.0340159
5815,24.277472
5816,0.3792869
5817,3.5785558
5818,4.429344
5819,1.330086
5820,5.1584315
5821,1.4054946
5822,4.520975
5823,3.470073
5824,4.324302
5825,0.11599926
5826,1.5079099
5827,3.3453882
5828,1.92103
5829,3.3227177
5830,0.6123943
5831,5.0571213
5832,0.076945685
5833,0.306187
5834,0.038751684
5835,16.148792
5836,2.4161768
5837,1.1853254
5838,30.089489
5839,1.1455454
5840,4.2145576
5841,13.239794
5842,0.7634398
5843,2.3381338
5844,6.389064
5845,0.15733652
5846,7.3208127
5847,1.456195
5848,1.0401732
5849,10.162186
5850,0.8501808
5851,13.234082
5852,0.17047468
5853,11.611514
5854,3.8066103
5855,1.3880341
5856,0.20920244
5857,3.6917603
5858,5.5015354
5859,0.3090565
5860,1.1765598
5861,2.7307255
5862,2.3863962
